name,hex,link
Sisal,#967656,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Smalt,#003399,https://fr.wikipedia.org/wiki/Smalt
Smaragdin,#02d859,https://fr.wikipedia.org/wiki/%C3%89meraude_(couleur)
Soleil Couchant,#ff7b4d,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Sorbet Fraise,#ea8699,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Soufre,#fcfc6e,https://fr.wikipedia.org/wiki/Soufre_(couleur)
Souris,#9f9f9f,https://fr.wiktionary.org/wiki/souris
Sépia,#702c14,https://fr.wikipedia.org/wiki/S%C3%A9pia
Tabac,#9f551e,https://fr.wikipedia.org/wiki/Tabac_(couleur)
Tangerine,#ff7f00,https://fr.wikipedia.org/wiki/Mandarine_(couleur)
Tanné,#a75502,https://fr.wiktionary.org/wiki/tann%C3%A9
Taupe,#474033,https://fr.wiktionary.org/wiki/taupe
Taupe Clair,#a68881,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Taupe Foncé,#7d5d57,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Teck,#492a13,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Teddy,#cb9051,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Tempête,#657f7f,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Terracotta,#8c5230,https://fr.wikipedia.org/wiki/Terracotta_(couleur)
Terre Cuite Rosé,#d98978,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Terre Rose,#a14b51,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Terre d'Ocre,#a98204,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Terre d'Ombre,#684c2d,https://fr.wikipedia.org/wiki/Terre_d%27ombre
Terre de Sienne,#8e5434,https://fr.wikipedia.org/wiki/Terre_de_Sienne
Thym Vert,#7bac94,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Tisane Verte,#dbbe7f,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Tomate,#df2a17,https://fr.wiktionary.org/wiki/tomate
Tomette,#af4b35,https://fr.wikipedia.org/wiki/Tomette
Topaze,#faea73,https://fr.wikipedia.org/wiki/Topaze_(couleur)
Tourterelle,#bbacac,https://fr.wikipedia.org/wiki/Tourterelle_(couleur)
Tuile,#bc5544,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Turquoise,#26feea,https://fr.wiktionary.org/wiki/turquoise
Vallée Verte,#3eb6a1,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vanille,#e1ce9a,https://fr.wiktionary.org/wiki/vanille
Vent de Sable Orangé,#fad396,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Ventre de Biche,#e9c9b1,https://fr.wiktionary.org/wiki/ventre_de_biche
Vermeil,#ff0921,https://fr.wikipedia.org/wiki/Vermeil_(couleur)
Vermillon,#e34234,https://fr.wikipedia.org/wiki/Vermillon
Vert,#00894d,https://influenz.design/mag/vert
Vert Absinthe,#80de4d,https://fr.wikipedia.org/wiki/Absinthe_(spiritueux)
Vert Acidulé,#3d9384,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Algue,#313919,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Amande,#83c56d,https://fr.wikipedia.org/wiki/Amande_(couleur)
Vert Amandier,#477759,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Anglais,#34a040,https://fr.wikipedia.org/wiki/Vert_anglais
Vert Anis,#a0e956,https://fr.wiktionary.org/w/index.php?title=vert_anis&action=edit&redlink=1
Vert Artichaut,#898a58,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Avocat,#578304,https://fr.wikipedia.org/wiki/Avocat_(couleur)
Vert Bambou,#006442,https://fr.wiktionary.org/w/index.php?title=vert_bambou&action=edit&redlink=1
Vert Basilic,#587141,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Bouteille,#096a09,https://fr.wikipedia.org/wiki/Vert_bouteille
Vert Brin d'Herbe,#47a72f,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Bronze,#aa8f56,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Bronze Clair,#bd9b51,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Buis,#405230,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Cactus,#888d33,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Canard,#559392,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Cardamome,#ccb784,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Cendré,#889268,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Chartreuse,#c2f732,https://fr.wiktionary.org/wiki/vert_chartreuse
Vert Chinois,#347d75,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Chêne Liège,#8d784b,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Citron,#00ff00,https://fr.wikipedia.org/wiki/Lime_(couleur)
Vert Clair,#90c0b4,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Coeur de Laitue,#ccd9b1,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Criquet,#a7ae38,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Cyprès,#2c6a45,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Céladon,#83a697,https://fr.wikipedia.org/wiki/Vert_c%C3%A9ladon
Vert Céleri,#e4ecd4,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Doré,#bcb34c,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Emeraude,#03d95a,https://fr.wikipedia.org/wiki/%C3%89meraude_(couleur)
Vert Empire,#00561b,https://fr.wiktionary.org/wiki/vert_empire
Vert Epicéa,#508b7d,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Epinard,#175732,https://fr.wikipedia.org/wiki/Vert_%C3%A9pinard
Vert Estragon,#aebf79,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Etang,#396f52,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Eucalyptus,#4d8361,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Fenouil,#8da675,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Figuier,#5e6b47,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Forêt Noire,#174923,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Fougère,#69885a,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Fruits Confits,#056517,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Galet,#c4cdac,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Gazon,#3a9d23,https://fr.wikipedia.org/wiki/Vert_prairie
Vert Glacier,#6fae9f,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Golf,#189065,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Herbe,#3b9e24,https://fr.wiktionary.org/w/index.php?title=vert_herbe&action=edit&redlink=1
Vert Herbes de Provence,#b89d64,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Impérial,#01571c,https://fr.wikipedia.org/wiki/Vert_imp%C3%A9rial
Vert Jade,#88ea91,https://fr.wiktionary.org/w/index.php?title=vert_jade&action=edit&redlink=1
Vert Kaki,#798933,https://fr.wiktionary.org/w/index.php?title=vert_kaki&action=edit&redlink=1
Vert Lichen,#85c17e,https://fr.wikipedia.org/wiki/Vert_lichen
Vert Lierre,#044d33,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Lime,#9efd38,https://fr.wikipedia.org/wiki/Lime_(couleur)
Vert Malachite,#20a156,https://fr.wikipedia.org/wiki/Malachite_(couleur)
Vert Malachite Clair,#a7cdaf,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Menthe,#17b94f,https://fr.wikipedia.org/wiki/Menthe_(couleur)
Vert Menthe à l'Eau,#55fa8e,https://fr.wiktionary.org/w/index.php?title=vert_menthe_%C3%A0_l%E2%80%99eau&action=edit&redlink=1
Vert Militaire,#596643,https://fr.wikipedia.org/wiki/Kaki_(couleur)
Vert Mousse,#679f5a,https://fr.wikipedia.org/wiki/Vert_mousse
Vert Mousse Dorée,#72843c,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Mousse de Chêne,#4c5826,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Mélèze,#386f48,https://fr.wiktionary.org/w/index.php?title=vert_m%C3%A9l%C3%A8ze&action=edit&redlink=1
Vert Nil,#a6c298,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Noël,#156f49,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Olive,#718e24,https://fr.wikipedia.org/wiki/Olive_(couleur)
Vert Olivier,#5f6648,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Opaline,#97dfc6,https://fr.wiktionary.org/w/index.php?title=vert_opaline&action=edit&redlink=1
Vert Perroquet,#3af24b,https://fr.wikipedia.org/wiki/Vert_perroquet
Vert Perruche,#628a28,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Peuplier,#c4decc,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Pin,#01796f,https://fr.wikipedia.org/wiki/Vert_sapin
Vert Pinède,#338362,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Pistache,#bef574,https://fr.wikipedia.org/wiki/Pistache_(couleur)
Vert Poireau,#4da76c,https://fr.wikipedia.org/wiki/Vert_poireau
Vert Pomme,#34c924,https://fr.wikipedia.org/wiki/Vert_pomme
Vert Pousse de Bambou,#d7edcc,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Prairie,#57d53b,https://fr.wikipedia.org/wiki/Vert_prairie
Vert Prasin,#4ea86d,https://fr.wikipedia.org/wiki/Prasin
Vert Printemps,#00ff7f,https://fr.wikipedia.org/wiki/Vert_printemps
Vert Prés,#58d63c,https://fr.wiktionary.org/w/index.php?title=vert_pr%C3%A9s&action=edit&redlink=1
Vert Pâle,#a2d6ad,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Rizière,#88ba91,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Romarin,#728256,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Résine,#b9b982,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Sapin,#095228,https://fr.wikipedia.org/wiki/Vert_sapin
Vert Sauge,#689d71,https://fr.wikipedia.org/wiki/Vert_sauge
Vert Scarabée,#71935c,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Serpent,#65a57d,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Smaragdin,#04da5b,https://fr.wiktionary.org/w/index.php?title=vert_smaragdin&action=edit&redlink=1
Vert Sous-Bois,#424d21,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Steppe,#bfa671,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Tendre,#b9d7c0,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Tilleul,#a5d152,https://fr.wikipedia.org/wiki/Vert_tilleul
Vert Treillis,#969e7e,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Turquoise,#1ffed8,https://fr.wiktionary.org/w/index.php?title=vert_turquoise&action=edit&redlink=1
Vert Tweed,#9ca482,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert Véronèse,#00a25d,https://fr.wikipedia.org/wiki/Vert_V%C3%A9ron%C3%A8se
Vert d'Eau,#b0f2b6,https://fr.wikipedia.org/wiki/Vert_d%27eau
Vert de Chrome,#18391e,https://fr.wikipedia.org/wiki/Vert_oxyde_de_chrome
Vert de Gris,#95a595,https://fr.wiktionary.org/wiki/vert_de_gris
Vert de Hooker,#1b4f08,https://fr.wikipedia.org/wiki/Vert_de_Hooker
Vert de Vessie,#22780f,https://fr.wikipedia.org/wiki/Vert_de_vessie
Vert du Marais,#a6a75d,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert du Tyrol,#406a3a,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vert-de-gris,#96a696,https://fr.wikipedia.org/wiki/Vert-de-gris
Verveine,#738b5b,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Verveine Rose,#e24874,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vieil or,#ce9124,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vieux Rose,#e2a099,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Vin de Framboise,#c96b70,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Violet,#7f00ff,https://influenz.design/mag/violet
Violet Foncé,#633666,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Violet Pastel,#dbb3cb,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Violet Pourpre,#946083,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Violet d'Evêque,#723e64,https://fr.wikipedia.org/wiki/Violet_d%27évêque
Violet de Manganèse,#8a55a3,https://fr.wikipedia.org/wiki/Bleu_de_mangan%C3%A8se#Violet_de_Mangan%C3%A8se
Violette,#803a6b,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Violine,#580688,https://fr.wikipedia.org/wiki/Violine
Viride,#40826d,https://fr.wikipedia.org/wiki/Viride
Vison,#653919,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Zinzolin,#6c0277,https://fr.wikipedia.org/wiki/Zinzolin
